"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
49710,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","Subversion directories treated as resources","2004-01-27 11:33:03"
477894,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][inference] Cannot resolve lambda argument with anonymous class","2018-07-31 14:52:00"
455923,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler] code incorrectly flagged as ""dead""","2018-08-16 00:07:08"
48459,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","NPE in Type hierarchy","2004-02-12 12:55:26"
438437,"JDT","Core","shankhba","VERIFIED","FIXED","[1.8][compiler] Annotations on enum constants interpreted only as type annotations if the annotation type specifies ElementType.TYPE_USE in @Target along with others","2014-08-06 03:07:14"
475484,"JDT","Core","jdt-core-inbox","VERIFIED","WORKSFORME","error when importing .java file","2018-11-21 01:06:41"
183413,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","PDE can't find the source for plug-ins in the target","2007-04-27 04:17:04"
493705,"JDT","Core","sasikanth.bharadwaj","VERIFIED","FIXED","org.eclipse.jdt.internal.compiler.ast.LambdaExpression$CopyFailureException","2017-05-09 08:14:27"
421182,"JDT","Core","jarthana","NEW"," ---","Container initialization is freezing UI thread.","2018-05-21 06:06:57"
305833,"JDT","Core","jarthana","NEW"," ---","Dead Lock in DeltaProcessor.resourceChanged","2011-05-03 13:03:08"
76328,"JDT","Core","david_audel","VERIFIED","FIXED","Using latest, NPE in codeassist","2004-11-04 06:25:04"
140643,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[compiler] $foo() not found in anonymous type","2006-05-11 22:22:08"
70997,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Debugger doesn't stop in finally block","2004-08-25 06:51:13"
75433,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Refactor - rename of package doesn't work!!!","2004-10-27 06:37:20"
98259,"JDT","Core","jerome_lanneluc","CLOSED","FIXED","NPE computing ITypeBinding#getKey()","2005-06-10 11:10:59"
541532,"JDT","Core","manpalat","VERIFIED","FIXED","[11] JEP 323: Local-Variable Syntax for Lambda parameters does not work for Function and Predicate","2019-03-19 08:33:13"
270194,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5][compiler] Java error in 3.5M6 that was not present in 3.4","2009-04-28 09:24:08"
78321,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Problem with Enum.values in static initializer.","2004-12-16 15:25:35"
90974,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","error: zip file closed","2009-08-30 02:07:18"
81724,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5] NullPointerException in FieldBinding.canBeSeenBy when using static import","2005-03-14 11:54:11"
43673,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Problems loading source over binary project","2003-09-26 05:50:54"
452593,"JDT","Core","jdt-core-inbox","VERIFIED","NOT_ECLIPSE","Random freeze of OSX","2014-12-09 04:05:21"
108180,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[compiler] Sanity check error with try/finally block","2006-04-13 14:18:02"
494691,"JDT","Core","markus.kell.r","VERIFIED","FIXED","[import rewrite] must not delete text adjacent to import container (was: Expanding a template with imports in front of class declaration creates garbage result)","2017-04-12 09:40:12"
112609,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","StackOverflow when initializing Java Core","2005-10-28 11:50:01"
66256,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Array equals method semantics wrong","2004-06-09 04:44:46"
80144,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5] Mutually-recursive type bounds interfere with inheritance of generic type","2004-12-14 23:00:17"
83304,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[1.5][search] Erasure match doesn't work for binary parameterized types","2005-02-15 05:56:48"
237241,"JDT","Core","david_audel","VERIFIED","FIXED","Content assist does not scale with javadoc on type with many members","2009-03-10 09:30:09"
24832,"JDT","Core","kent_johnson","RESOLVED","DUPLICATE","Recurency between projects","2003-01-29 12:06:39"
441905,"JDT","Core","stephan.herrmann","VERIFIED","DUPLICATE","[1.8][compiler][inference] Eclipse 4.4.1 introduces more generics bugs","2016-09-13 10:54:50"
82558,"JDT","Core","david_audel","VERIFIED","FIXED","[select] Text selection fail on constructor when parameters are parameterized types","2005-02-14 11:49:54"
44715,"JDT","Core","philippe_mulet","VERIFIED","FIXED","NullPointerException compiling Java file","2003-11-20 05:39:43"
318160,"JDT","Core","jarthana","VERIFIED","WORKSFORME","Impossible to remove referenced library","2012-04-30 04:37:35"
497146,"JDT","Core","jdt-core-inbox","NEW"," ---","[javadoc] Problem with some tag names containing dots and digits","2016-07-26 11:02:40"
525885,"JDT","Core","jdt-core-inbox","VERIFIED","NOT_ECLIPSE","jarinjarloader with jdbc jar does not work in jre9","2018-08-01 02:33:50"
266421,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5][compiler] code compiles correctly in 3.4.1 but gives compilation errors in 3.5M5","2009-03-09 14:02:44"
108378,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[1.5][compiler] NPE on type hierarchy with complex generics","2005-08-30 13:40:47"
231462,"JDT","Core","kent_johnson","VERIFIED","WORKSFORME","Exception in Compiler Reader thread","2008-08-06 15:08:58"
85092,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","ArrayIndexOutOfBounds when 1000-2000 files loaded into multiple projects","2009-08-30 02:09:40"
531870,"JDT","Core","stephan.herrmann","CLOSED","DUPLICATE","Eclipse Oxygen 2 + Java 9 shows errors after a few minutes","2018-06-22 02:08:00"
47982,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Fails to compile aFile.listFiles(anExampleFileFilter)","2003-12-03 14:19:23"
144776,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","JavaProject.resetCaches() needs to reset dependent projects","2007-04-27 05:18:18"
123893,"JDT","Core","kent_johnson","VERIFIED","FIXED","CCE in ResolvedAnnotation","2006-02-14 07:37:46"
538756,"JDT","Core","jdt-core-inbox","CLOSED","NOT_ECLIPSE","Eclipse UI Freezes","2018-09-06 16:42:47"
181459,"JDT","Core","frederic_fusier","VERIFIED","DUPLICATE","[open type] ""Open Type"" dialog maxes the CPU while searching","2007-04-27 10:40:48"
504051,"JDT","Core","jarthana","NEW"," ---","[content assist] context assintant doesn't always work on lambda","2018-08-16 04:28:25"
427468,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.8][compiler] can't resolve java.lang.annotation.Annotation from source","2014-02-18 10:32:41"
80337,"JDT","Core","david_audel","VERIFIED","DUPLICATE","NullPointerException in InternalCompletionProposal -  was: Content assist method overriding broken","2004-12-14 11:19:09"
322325,"JDT","Core","satyam.kandula","VERIFIED","FIXED","[perfs] FullSourceWorkspaceBuildTests#testBuildGenericType() has an invalid duration","2011-01-25 09:27:32"
35849,"JDT","Core","kent_johnson","VERIFIED","FIXED","Incremental compilation ignores linked folders","2003-06-05 09:17:09"
50571,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","search sender in hierarchy hangs","2004-02-12 13:42:14"
70361,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Error when importing exported preferences","2005-01-11 11:02:10"
92898,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Eclipse","2005-04-29 08:08:42"
458071,"JDT","Core","jdt-core-inbox","VERIFIED","FIXED","Comparator error in M20150121-0900","2015-01-29 08:49:44"
78858,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5] Internal compiler error: java.lang.NullPointerException at ParameterizedTypeBinding.getMethods","2004-12-14 11:22:01"
333665,"JDT","Core","jarthana","NEW"," ---","[DOM] Wrong binding generated for Array.clone() method","2018-05-21 06:07:06"
293443,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","AbortCompilation when invoking content assist","2010-01-21 05:45:46"
28434,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Open Type broken when workspace has build path problems","2002-12-18 10:09:07"
134172,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Crap Perfomance opening Java file with lots of imports","2007-07-29 09:19:22"
77916,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","[builder] Out of memory when building large project.","2009-08-30 02:06:40"
107193,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[1.5][compiler] Wrong error in conditional expression with unequal array types (1.5 only)","2005-08-18 09:27:10"
113429,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Eclipse would not start - wrong value to JRE location","2005-10-24 17:12:26"
99982,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[DOM] Wrong positions for boolean[] type","2005-07-11 12:06:56"
513766,"JDT","Core","stephan.herrmann","VERIFIED","NOT_ECLIPSE","[1.8][inference] Compiler error when autoboxing type inferrring expression in if clause","2019-07-29 06:08:32"
37040,"JDT","Core","jdt-core-inbox","VERIFIED","FIXED","VerifyError ""Illegal target of jump or branch""","2003-06-05 09:34:31"
66836,"JDT","Core","kent_johnson","RESOLVED","WORKSFORME","refactorings fail + running fails + Background Indexer Crash Recovery","2004-11-11 11:23:16"
521396,"JDT","Core","stephan.herrmann","RESOLVED","FIXED","[9] Rename org.eclipse.jdt.core.IClasspathAttribute.AUTOMATIC_MODULE","2017-09-02 16:49:54"
94206,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","CCE in BindingKeyResolver when restoring array type of method type parameter","2005-05-12 11:30:58"
544012,"JDT","Core","register.eclipse","VERIFIED","WORKSFORME","ParametersAreNonnullByDefault no longer applies to fields","2019-02-20 00:10:26"
481637,"JDT","Core","sasikanth.bharadwaj","VERIFIED","DUPLICATE","[1.8][compiler] Type mismatch: cannot convert from Integer/Long to double","2015-12-08 03:39:08"
322977,"JDT","Core","satyam.kandula","VERIFIED","FIXED","Documentation about use of ""SearchPattern.R_REGEXP_MATCH"" is wrong","2012-05-03 02:25:51"
207754,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[AST][DOM] source range of ParenthesizedExpression does not include the parenthesis","2008-08-11 03:16:50"
65503,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","[1.5] ""new"" for-loop inside ""old"" for-loop gives error","2005-01-11 11:03:10"
299104,"JDT","Core","srikanth_sankaran","CLOSED","DUPLICATE","[1.5][compiler] Eclipse compiler Generics is not backward compatible","2010-03-08 02:21:37"
405038,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[formatter] infix expression formatting broken without spaces before/after binary operator","2013-04-30 09:12:17"
189895,"JDT","Core","jdt-core-inbox","VERIFIED","INVALID","The type AbstractStringBuilder is not visible","2008-09-15 09:02:00"
272711,"JDT","Core","david_audel","VERIFIED","FIXED","Exceptions in ASTRewrite","2009-04-28 07:23:49"
97902,"JDT","Core","jerome_lanneluc","CLOSED","FIXED","NPE on Open Declaration on reference to generic type","2005-06-10 11:08:44"
86898,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] compiler should flag unchecked cast","2005-03-31 09:47:06"
268299,"JDT","Core","frederic_fusier","VERIFIED","WORKSFORME","[search] Rename of public method to toString() failed with internal error","2009-08-12 06:47:02"
551602,"JDT","Core","jdt-core-inbox","NEW"," ---"," --enable-preview setting of workspace is applied to new 1.8 projects with project specific settings","2019-09-29 04:01:44"
95933,"JDT","Core","kent_johnson","VERIFIED","FIXED","Refining a generic method causes AbstractMethodError","2005-05-27 09:05:06"
132594,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Out of Memory error while heap usage is far below allocated","2006-03-21 09:43:29"
550160,"JDT","Core","jdt-core-inbox","NEW"," ---","[code completion] StackOverflowError in code completion for inner classes within lambdas","2019-09-05 10:45:29"
435065,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Compiler error when class implementing interface with generic is annotated by Annotation with class parameter","2014-05-16 14:32:07"
26526,"JDT","Core","kent_johnson","RESOLVED","WORKSFORME","Inner class imports flagged as errors.!","2002-11-28 13:47:54"
225518,"JDT","Core","kent_johnson","VERIFIED","DUPLICATE","[1.5][compiler] Incorrectly report ambiguity of static methods with generics","2009-04-28 09:21:57"
72083,"JDT","Core","kent_johnson","VERIFIED","FIXED","[1.5] NPE while compiling FindBugs","2004-09-23 07:30:50"
544126,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","Unable to build Apache Wicket project (The package org.apache.wicket is accessible from more than one module: wicket.core, wicket.request)","2019-03-21 08:21:17"
30949,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","When compiled from eclipse, unhandled exceptions in try - finally block are not detected.","2003-07-31 10:20:03"
163807,"JDT","Core","kent_johnson","VERIFIED","FIXED","JDT fails to compile legal Java source files","2006-12-12 10:37:39"
140191,"JDT","Core","kent_johnson","VERIFIED","FIXED","NPE in ClassFileReader.getSourceName logs full CU source","2008-10-09 09:56:28"
65728,"JDT","Core","jdt-core-inbox","CLOSED","INVALID","Half of projects get marked as The project cannot be built until its prerequisite xxx is built...","2009-08-30 02:05:45"
120559,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Getting Javadoc from attached Javadoc gives JavaModelException","2006-03-30 10:26:01"
339276,"JDT","Core","amj87.iitr","VERIFIED","DUPLICATE","Dead Code detection removing code that isn't dead (see bug 332637)","2011-03-10 09:23:24"
418827,"JDT","Core","stephan.herrmann","VERIFIED","DUPLICATE","An error occurred while searching for implementations of method","2014-01-30 05:59:26"
543151,"JDT","Core","jarthana","NEW"," ---","Reconcile Is Triggered On Working Copy Causing Severe Decrease Of UI Responsiveness","2019-01-16 00:49:49"
110563,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[1.5][compiler] Internal compiler error for varags","2005-09-27 15:37:06"
137919,"JDT","Core","jerome_lanneluc","RESOLVED","WORKSFORME","Arbitrary dependencies are constantly dropped","2006-10-19 05:26:19"
250958,"JDT","Core","satyam.kandula","VERIFIED","DUPLICATE","[search] NPE when searching for workspace references","2011-01-25 11:41:04"
351653,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.7][compiler]: VerifyError in try statement with finally and return statements","2011-08-05 02:54:37"
102745,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Eclipse freezes when delete a file","2009-08-30 02:05:12"
82287,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","implementing multiple paramaterized interface cause no compiler error but a runtime exception.","2005-01-05 17:17:28"
159711,"JDT","Core","maxime_daniel","VERIFIED","FIXED","[1.5][compiler] wrongly reports ambiguous method error","2006-10-30 14:13:57"
233270,"JDT","Core","jerome_lanneluc","VERIFIED","WORKSFORME","[model] CreateCompilationUnitOperation runs with wrong ISchedulingRule","2008-09-15 10:00:05"
116243,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Eclipse crashes in ""Java Indexing"" thread","2005-11-14 13:14:24"
496574,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","JDT throws Internal compiler error NPE against valid Java 8 code","2016-08-23 03:52:35"
38143,"JDT","Core","philippe_mulet","VERIFIED","FIXED","this = null; should raise compile time error","2003-06-05 09:36:42"
384075,"JDT","Core","amj87.iitr","VERIFIED","INVALID","The compiler reports a spurious error ""The import X collides with another import statement"" when I import and import static the same name.","2012-08-07 05:25:24"
514617,"JDT","Core","mateusz.matela","VERIFIED","DUPLICATE","ArrayIndexOutOfBoundsException when formatting (4.6.3)","2017-05-08 10:12:48"
67631,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Project builder is becoming","2005-11-15 04:34:13"
89624,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Open on selection proposes twice the same entry","2005-05-12 07:26:58"
123096,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[javadoc][assist] @linkplain no longer proposed when 1.4 compliance is used","2006-02-14 12:20:39"
15168,"JDT","Core","jerome_lanneluc","RESOLVED","FIXED","circular errors not reported","2002-05-07 09:53:42"
83799,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","[1.5][Generics] regression in latest snapshot","2005-01-27 18:17:53"
239594,"JDT","Core","jdt-core-inbox","VERIFIED","DUPLICATE","""Double cast"" in source code results in a java.lang.VerifyError","2008-08-28 16:00:53"
491151,"JDT","Core","manpalat","VERIFIED","FIXED","NPE when searching for references in project","2016-04-27 03:11:28"
93536,"JDT","Core","kent_johnson","CLOSED","FIXED","[1.5] Internal compiler generating error on code that javac accepts","2005-06-10 10:24:10"
